"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","goals_against_gk","pens_allowed","free_kick_goals_against_gk","corner_kick_goals_against_gk","own_goals_against_gk","psxg_gk","psnpxg_per_shot_on_target_against","psxg_net_gk","psxg_net_per90_gk","passes_completed_launched_gk","passes_launched_gk","passes_pct_launched_gk","passes_gk","passes_throws_gk","pct_passes_launched_gk","passes_length_avg_gk","goal_kicks","pct_goal_kicks_launched","goal_kick_length_avg","crosses_gk","crosses_stopped_gk","crosses_stopped_pct_gk","def_actions_outside_pen_area_gk","def_actions_outside_pen_area_per90_gk","avg_distance_def_actions_gk"
"58bc7d18","2009-2010","ESP","2. Segunda División","19th","Cádiz",22,30.5,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2010-2011","ESP","2. Segunda División","13th","Cartagena",23,35,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2011-2012","ESP","1. La Liga","14th","Espanyol",24,15.1,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2012-2013","ESP","1. La Liga","13th","Espanyol",25,20.3,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2013-2014","ESP","1. La Liga","14th","Espanyol",26,36.9,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2014-2015","ESP","1. La Liga","10th","Espanyol",27,36.4,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2015-2016","ESP","1. La Liga","2nd","Real Madrid",28,4,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2016-2017","ESP","1. La Liga","1st","Real Madrid",29,11,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2017-2018","ESP","1. La Liga","3rd","Real Madrid",30,10,11,0,0,1,1,10.4,0.36,0.4,0.04,27,69,39.1,159,33,30.8,33.8,34,58.8,45.6,80,6,7.5,5,0.5,14.9
"58bc7d18","2018-2019","ENG","2. Championship","3rd","Leeds United",31,17,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2019-2020","ENG","2. Championship","1st","Leeds United",32,36,31,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2020-2021","ENG","1. Premier League","9th","Leeds United",33,3,2,0,0,0,0,4.3,0.36,2.3,0.77,16,26,61.5,63,21,20.6,26,31,41.9,34,18,3,16.7,1,0.33,14.9
"58bc7d18","2020-2021","ENG","Jr. PL2 — Div. 2","1st","Leeds Utd U23",33,5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2021-2022","ESP","1. La Liga","17th","Elche",34,12,15,0,0,1,0,13.9,0.26,-1.1,-0.1,79,218,36.2,288,62,52.1,41.7,119,57.1,44.2,121,7,5.8,10,0.83,15.5
"5c4bf6ba","2014-2015","GER","3. 3. Liga","16th","Mainz 05 II",19,21,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5c4bf6ba","2015-2016","GER","3. 3. Liga","14th","Holstein Kiel",20,25,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5c4bf6ba","2016-2017","GER","3. 3. Liga","2nd","Holstein Kiel",21,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5c4bf6ba","2017-2018","GER","1. Bundesliga","14th","Mainz 05",22,15,27,4,1,3,1,25.2,0.34,-0.8,-0.06,97,298,32.6,387,79,53,42.4,124,75,57.3,116,11,9.5,19,1.27,15.6
"5c4bf6ba","2018-2019","GER","1. Bundesliga","12th","Mainz 05",23,10,14,0,1,2,0,15,0.3,1,0.1,54,187,28.9,256,54,44.1,39.3,91,81.3,63,111,15,13.5,8,0.8,14.7
"5c4bf6ba","2019-2020","GER","1. Bundesliga","13th","Mainz 05",24,21.5,40,1,0,6,1,37,0.32,-2,-0.1,135,409,33,604,144,47.4,40.8,196,62.8,51.6,226,23,10.2,20,0.93,16.2
"5c4bf6ba","2020-2021","GER","1. Bundesliga","12th","Mainz 05",25,31,46,5,1,4,1,40.7,0.27,-4.3,-0.14,166,501,33.1,832,196,43.3,39.5,249,56.6,47.6,294,28,9.5,19,0.61,14
"5c4bf6ba","2021-2022","GER","1. Bundesliga","9th","Mainz 05",26,17,17,1,0,0,0,15,0.26,-2,-0.12,67,206,32.5,400,95,37.8,36.6,128,43,41.1,136,10,7.4,19,1.12,16.5
"5dcf3e90","2018-2019","ESP","1. La Liga","8th","Athletic Club",21,7,13,2,0,2,0,12,0.33,-1,-0.14,42,108,38.9,132,31,47,39.8,51,90.2,65.9,60,7,11.7,2,0.29,13.5
"5dcf3e90","2019-2020","ESP","1. La Liga","11th","Athletic Club",22,33.2,29,5,1,3,2,36.8,0.32,9.8,0.29,319,761,41.9,839,140,61.7,47.2,268,90.7,66.4,343,23,6.7,18,0.54,14.3
"5dcf3e90","2020-2021","ESP","1. La Liga","10th","Athletic Club",23,37,40,5,1,8,1,35.6,0.29,-3.4,-0.09,241,538,44.8,798,201,42.4,38.9,265,75.5,57.1,367,22,6,23,0.62,14.4
"5dcf3e90","2021-2022","ESP","1. La Liga","10th","Athletic Club",24,15,11,2,0,0,0,12,0.23,1,0.07,71,157,45.2,299,80,38.5,36,107,39.3,39.5,144,10,6.9,12,0.8,15.3
"5e253986","2016-2017","ENG","Jr. PL2 — Div. 1","10th","Tottenham",17,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5e253986","2017-2018","ENG","Jr. PL2 — Div. 1","9th","Tottenham",18,9,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5e253986","2018-2019","ENG","Jr. PL2 — Div. 1","9th","Tottenham",19,16,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5e253986","2019-2020","ENG","Jr. PL2 — Div. 1","10th","Tottenham",20,5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5e253986","2020-2021","ENG","Jr. PL2 — Div. 1","3rd","Tottenham",21,7.9,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5e253986","2021","USA","1. MLS","10th","Orlando City",22,5,8,0,0,0,0,4.8,0.31,-3.2,-0.63,17,44,38.6,72,16,34.7,33.9,44,43.2,37.8,34,1,2.9,3,0.6,13.8
"5ee6e943","2015-2016","FRA","2. Ligue 2","7th","Clermont Foot",21,7.5,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ee6e943","2016-2017","FRA","2. Ligue 2","14th","Clermont Foot",22,16.5,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ee6e943","2018-2019","FRA","1. Ligue 1","20th","Guingamp",24,21,34,1,1,3,0,29.5,0.32,-4.5,-0.21,150,395,38,375,66,64.8,48.9,173,87.9,62.9,168,15,8.9,7,0.33,12.5
"5ee6e943","2019-2020","FRA","2. Ligue 2","8th","Guingamp",25,22,25,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ee6e943","2020-2021","FRA","1. Ligue 1","10th","Metz",26,4,10,3,1,1,0,9.2,0.33,-0.8,-0.2,17,48,35.4,71,27,35.2,33.2,30,76.7,59.7,29,4,13.8,2,0.5,14.6
"5ee6e943","2021-2022","FRA","1. Ligue 1","18th","Metz",27,2,3,0,0,2,0,3.2,0.28,0.2,0.12,13,39,33.3,29,8,65.5,49.4,20,100,70.1,22,0,0,1,0.49,14.5
"5f0241b2","2014-2015","ESP","1. La Liga","5th","Sevilla",20,20.1,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5f0241b2","2015-2016","ESP","1. La Liga","7th","Sevilla",21,34,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5f0241b2","2016-2017","ESP","1. La Liga","4th","Sevilla",22,35,45,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5f0241b2","2017-2018","ESP","1. La Liga","7th","Sevilla",23,23.9,39,3,1,5,0,32.6,0.32,-6.4,-0.27,93,254,36.6,411,93,42.6,36.2,101,78.2,56,231,26,11.3,6,0.25,12.5
"5f0241b2","2018-2019","ENG","1. Premier League","19th","Fulham",24,29,56,4,0,8,2,51.9,0.31,-2.1,-0.07,259,623,41.6,618,91,63.3,46.1,273,85,60.4,304,21,6.9,12,0.41,12.7
"5f0241b2","2019-2020","FRA","1. Ligue 1","1st","Paris S-G",25,2,4,0,0,1,0,3.1,0.28,-0.9,-0.45,1,10,10,35,6,17.1,25.4,14,28.6,29.4,18,2,11.1,2,1,18.7
"5f0241b2","2020-2021","FRA","1. Ligue 1","2nd","Paris S-G",26,9,9,0,0,0,1,9.9,0.28,1.9,0.21,10,27,37,162,41,13,25.1,54,11.1,24.6,58,3,5.2,5,0.56,14.1
"5f0241b2","2021-2022","FRA","1. Ligue 1","1st","Paris S-G",27,0.3,1,0,0,0,0,1.1,0.41,0.1,0.52,2,3,66.7,8,1,37.5,32.3,0,NULL,NULL,4,0,0,1,3.91,18.3
"605eb473","2004-2005","ESP","2. Segunda División","17th","Málaga B",19,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2005-2006","ESP","1. La Liga","20th","Málaga",20,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2005-2006","ESP","2. Segunda División","21st","Málaga B",20,10,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2007-2008","ESP","1. La Liga","20th","Levante",22,8,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2008-2009","ESP","2. Segunda División","8th","Levante",23,25,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2009-2010","ESP","2. Segunda División","3rd","Levante",24,22,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2010-2011","ESP","1. La Liga","14th","Levante",25,18,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2011-2012","ESP","2. Segunda División","20th","Cartagena",26,25.9,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2015-2016","ESP","2. Segunda División","3rd","Gimnàstic",30,41,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2016-2017","ESP","2. Segunda División","14th","Gimnàstic",31,23,24,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2018-2019","ESP","2. Segunda División","5th","Mallorca",33,34,32,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2019-2020","ESP","1. La Liga","19th","Mallorca",34,36,60,13,2,7,1,58.1,0.28,-0.9,-0.02,255,689,37,886,180,56.4,43.4,308,61.4,50.4,362,36,9.9,24,0.67,13.8
"605eb473","2020-2021","ESP","2. Segunda División","2nd","Mallorca",35,39,26,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605eb473","2021-2022","ESP","1. La Liga","15th","Mallorca",36,17,24,2,0,1,1,20.9,0.3,-2.1,-0.12,107,287,37.3,365,63,55.3,44.7,146,58.2,44.4,153,10,6.5,11,0.65,15.1
"62124972","2020-2021","FRA","2. Ligue 2","2nd","Clermont Foot",22,2.5,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62124972","2021-2022","FRA","1. Ligue 1","16th","Clermont Foot",23,5,6,0,0,1,1,2.5,0.19,-2.5,-0.5,21,54,38.9,113,22,36.3,34.8,25,52,38.3,27,1,3.7,4,0.8,14.9
"625c144a","2014-2015","ESP","1. La Liga","12th","Real Sociedad",22,22,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"625c144a","2015-2016","ESP","1. La Liga","9th","Real Sociedad",23,35.5,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"625c144a","2016-2017","ESP","1. La Liga","6th","Real Sociedad",24,38,53,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"625c144a","2017-2018","ESP","1. La Liga","12th","Real Sociedad",25,26,45,4,2,6,1,35.7,0.32,-8.3,-0.32,157,348,45.1,848,69,36,34.8,68,63.2,47.3,212,24,11.3,22,0.85,15.7
"625c144a","2018-2019","ESP","1. La Liga","9th","Real Sociedad",26,27,35,2,1,10,2,31.7,0.27,-1.3,-0.05,188,443,42.4,848,110,35.3,35.1,208,69.2,52,308,28,9.1,25,0.93,16
"625c144a","2019-2020","FRA","1. Ligue 1","8th","Montpellier",27,25,27,3,1,2,1,27.4,0.21,1.4,0.05,221,419,52.7,680,148,42.4,37.5,203,64.5,49,228,20,8.8,26,1.04,16.1
"625c144a","2020-2021","ESP","1. La Liga","7th","Villarreal",28,2,4,0,0,0,0,2.8,0.35,-1.2,-0.62,15,32,46.9,77,16,29.9,30.9,19,47.4,47.4,23,0,0,0,0,13.1
"625c144a","2021-2022","ESP","1. La Liga","9th","Villarreal",29,16,16,3,0,0,1,15.7,0.27,0.7,0.05,75,172,43.6,520,77,23.3,32,118,43.2,40.1,156,17,10.9,15,0.94,15.9
"62ba5881","2011-2012","GRE","1. Super League","2nd","Panathinaikos",17,12,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62ba5881","2012-2013","GRE","1. Super League","6th","Panathinaikos",18,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62ba5881","2013-2014","GRE","1. Super League","4th","Panathinaikos",19,28,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62ba5881","2014-2015","GER","1. Bundesliga","11th","Mainz 05",20,1.6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62ba5881","2015-2016","GRE","1. Super League","1st","Olympiacos",21,2.7,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62ba5881","2016-2017","GRE","1. Super League","1st","Olympiacos",22,17.7,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62ba5881","2017-2018","GRE","1. Super League","3rd","Olympiacos",23,5,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62ba5881","2018-2019","GER","1. Bundesliga","8th","Werder Bremen",24,0.5,1,0,0,0,0,0.5,0.19,-0.5,-0.96,1,4,25,13,7,23.1,31.2,3,33.3,39,5,0,0,0,0,7
"62ba5881","2019-2020","GER","1. Bundesliga","16th","Werder Bremen",25,1,2,0,0,0,0,1.4,0.29,-0.6,-0.57,9,18,50,25,8,48,40,9,66.7,45.6,19,0,0,1,1,13.4
"62ba5881","2020-2021","GER","2. 2. Bundesliga","15th","Sandhausen",26,18,26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62ba5881","2021-2022","GER","1. Bundesliga","17th","Arminia",27,1,0,0,0,0,0,1.5,0.37,1.5,1.48,8,19,42.1,21,2,52.4,41.1,10,80,51.2,22,0,0,1,1,14.8
"62d7ef38","2016-2017","ENG","Jr. PL2 — Div. 1","3rd","Liverpool",17,6,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62d7ef38","2017-2018","ENG","Jr. PL2 — Div. 1","2nd","Liverpool",18,5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62d7ef38","2018-2019","ENG","Jr. PL2 — Div. 1","4th","Liverpool",19,11,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62d7ef38","2019-2020","ENG","Jr. PL2 — Div. 1","5th","Liverpool",20,6,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62d7ef38","2020-2021","ENG","1. Premier League","3rd","Liverpool",21,2,1,0,0,0,0,2.2,0.32,1.2,0.62,8,19,42.1,48,10,31.3,34.1,14,28.6,33.7,19,2,10.5,1,0.5,18.3
"62d7ef38","2021-2022","ENG","1. Premier League","3rd","Liverpool",22,1,0,0,0,0,0,0.3,0.17,0.3,0.34,5,7,71.4,38,3,15.8,24.7,5,20,20.6,3,0,0,1,1,14.6
"649b01d8","2016-2017","ITA","1. Serie A","1st","Juventus",19,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"649b01d8","2017-2018","ITA","2. Serie B","5th","Venezia",20,35,37,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"649b01d8","2018-2019","ITA","1. Serie A","9th","Sampdoria",21,36,51,7,2,6,1,51.8,0.32,1.8,0.05,144,428,33.6,863,186,32.1,31.8,295,51.2,41.9,389,33,8.5,25,0.69,15
"649b01d8","2019-2020","ITA","1. Serie A","15th","Sampdoria",22,36,60,7,0,11,4,52.8,0.29,-3.2,-0.09,203,558,36.4,748,130,50.1,41.5,289,63.3,46.8,399,32,8,19,0.53,14.2
"649b01d8","2020-2021","ITA","1. Serie A","9th","Sampdoria",23,37,54,7,1,6,1,51.3,0.27,-1.7,-0.05,254,612,41.5,995,175,44.6,38.5,261,64.4,47.3,381,30,7.9,15,0.41,12.7
"649b01d8","2021-2022","ITA","1. Serie A","15th","Sampdoria",24,18,34,1,1,4,1,27.8,0.32,-5.2,-0.29,149,326,45.7,468,68,48.7,40.4,137,71.5,51.1,157,14,8.9,6,0.33,13.7
"667b65da","2020-2021","FRA","1. Ligue 1","11th","Saint-Étienne",20,8,8,2,1,0,0,8.5,0.27,0.5,0.06,44,129,34.1,149,31,52.3,42.4,70,72.9,55.3,75,5,6.7,5,0.63,13.3
"667b65da","2021-2022","FRA","1. Ligue 1","20th","Saint-Étienne",21,13.3,27,1,1,3,2,20.7,0.3,-4.3,-0.32,75,188,39.9,295,65,41.7,37.9,109,59.6,47.4,112,9,8,8,0.6,14.5
"67669ce7","2018-2019","ESP","2. Segunda División","2nd","Granada",22,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"67669ce7","2019-2020","ESP","1. La Liga","7th","Granada",23,3,3,0,0,0,0,2.6,0.2,-0.4,-0.14,30,81,37,103,21,64.1,48.8,25,60,50.6,30,2,6.7,3,1,13.6
"67669ce7","2020-2021","ESP","1. La Liga","9th","Granada",24,5,8,0,0,0,0,9.6,0.42,1.6,0.33,38,113,33.6,118,13,72.9,52.1,33,81.8,64.6,45,3,6.7,12,2.4,18
"67669ce7","2021-2022","ESP","1. La Liga","12th","Granada",25,3.2,6,2,0,0,0,4.2,0.19,-1.8,-0.58,39,89,43.8,88,13,68.2,48.1,37,78.4,54.3,26,2,7.7,7,2.22,14.5
"67f649be","2017-2018","ITA","2. Serie B","15th","Avellino",20,22,27,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"67f649be","2018-2019","ITA","1. Serie A","17th","Genoa",21,33,46,5,0,8,1,49.1,0.31,4.1,0.13,236,727,32.5,661,101,68.7,52.9,298,91.6,66.4,345,22,6.4,13,0.39,13.1
"67f649be","2019-2020","ITA","1. Serie A","17th","Genoa",22,17,35,6,2,4,1,32,0.3,-2,-0.12,89,206,43.2,506,85,35,34.2,153,19,27.9,179,9,5,4,0.24,11.5
"67f649be","2020-2021","ITA","1. Serie A","1st","Inter",23,1.5,1,0,0,0,0,1.4,0.23,0.4,0.27,2,4,50,45,11,8.9,26.6,10,0,15.9,18,0,0,1,0.67,9.7
"6989550f","2012-2013","ITA","2. Serie B","9th","Ternana",20,28,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6989550f","2013-2014","ITA","2. Serie B","16th","Ternana",21,36,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6989550f","2014-2015","ITA","2. Serie B","12th","Ternana",22,37.4,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6989550f","2015-2016","ITA","1. Serie A","15th","Sampdoria",23,1,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6989550f","2016-2017","ESP","1. La Liga","17th","Leganés",24,0.7,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
