"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","cards_yellow","cards_red","cards_yellow_red","fouls","fouled","offsides","crosses","interceptions","tackles_won","pens_won","pens_conceded","own_goals","ball_recoveries","aerials_won","aerials_lost","aerials_won_pct"
"dc62b55d","2019-2020","GER","1. Bundesliga","10th","Hertha BSC",20,8.3,3,0,0,22,34,2,5,6,9,1,0,0,60,6,16,27.3
"dc62b55d","2019-2020","GER","1. Bundesliga","3rd","RB Leipzig",20,3.1,0,0,0,8,7,3,4,3,4,0,0,0,26,6,9,40
"dc62b55d","2020-2021","GER","1. Bundesliga","14th","Hertha BSC",21,23.9,9,0,0,50,82,5,58,35,30,1,1,0,185,15,28,34.9
"dc62b55d","2021-2022","ESP","1. La Liga","5th","Atlético Madrid",22,4.1,3,0,0,15,14,0,4,2,9,0,0,0,16,11,16,40.7
"dc62b55d","2021-2022","GER","1. Bundesliga","11th","Hertha BSC",22,0.7,0,0,0,1,3,0,0,1,0,0,0,0,6,0,2,0
"dc64b8b3","2009-2010","ENG","1. Premier League","19th","Hull City",17,1.4,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc64b8b3","2010-2011","ENG","3. League One","12th","Carlisle United",18,5.7,2,1,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc64b8b3","2010-2011","ENG","2. Championship","11th","Hull City",18,2,1,0,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc64b8b3","2011-2012","ENG","3. League One","4th","Huddersfield",19,2.9,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc64b8b3","2011-2012","ENG","2. Championship","8th","Hull City",19,7,2,0,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc64b8b3","2012-2013","ENG","4. League Two","8th","Chesterfield",20,28.4,5,0,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc64b8b3","2013-2014","ENG","4. League Two","1st","Chesterfield",21,38.2,4,1,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc64b8b3","2014-2015","ENG","3. League One","6th","Chesterfield",22,1,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc64b8b3","2014-2015","ENG","2. Championship","15th","Leeds United",22,25.8,5,0,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc64b8b3","2015-2016","ENG","2. Championship","13th","Leeds United",23,37.2,6,0,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc64b8b3","2016-2017","ENG","2. Championship","7th","Leeds United",24,8.6,2,0,0,8,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"dc64b8b3","2017-2018","ENG","2. Championship","13th","Leeds United",25,27.7,6,3,1,28,25,4,0,43,29,0,0,0,NULL,NULL,NULL,NULL
"dc64b8b3","2018-2019","ENG","2. Championship","3rd","Leeds United",26,35.2,4,0,0,34,30,6,3,74,38,0,1,0,NULL,NULL,NULL,NULL
"dc64b8b3","2019-2020","ENG","2. Championship","1st","Leeds United",27,34.7,2,0,0,28,39,1,2,76,30,NULL,NULL,0,NULL,NULL,NULL,NULL
"dc64b8b3","2020-2021","ENG","1. Premier League","9th","Leeds United",28,24.3,4,1,0,26,28,1,0,53,47,0,0,0,305,103,53,66
"dc64b8b3","2021-2022","ENG","1. Premier League","16th","Leeds United",29,14.2,4,0,0,13,9,2,1,26,13,0,1,0,155,61,29,67.8
"dc6f5bdd","2013-2014","ENG","1. Premier League","8th","Southampton",18,18.2,0,0,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc6f5bdd","2014-2015","ENG","1. Premier League","3rd","Arsenal",19,17.5,8,1,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc6f5bdd","2015-2016","ENG","1. Premier League","2nd","Arsenal",20,3.6,2,0,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dc6f5bdd","2016-2017","ENG","1. Premier League","5th","Arsenal",21,1,0,0,0,0,2,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL
"dc6f5bdd","2016-2017","ENG","1. Premier League","19th","Middlesbrough",21,24,4,0,0,23,11,1,22,50,38,0,1,0,NULL,NULL,NULL,NULL
"dc6f5bdd","2017-2018","ENG","Jr. PL2 — Div. 1","1st","Arsenal",22,0.8,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dc6f5bdd","2018-2019","ENG","1. Premier League","19th","Fulham",23,28.8,9,0,0,47,8,0,12,63,46,0,0,0,376,57,47,54.8
"dc6f5bdd","2019-2020","ENG","1. Premier League","8th","Arsenal",24,12.2,5,0,0,17,4,0,27,13,18,0,1,0,123,37,27,57.8
"dc6f5bdd","2020-2021","ENG","1. Premier League","8th","Arsenal",25,8.4,0,0,0,9,2,0,27,14,3,0,0,0,94,23,17,57.5
"dc6f5bdd","2021-2022","ENG","1. Premier League","4th","Arsenal",26,1.9,0,0,0,1,1,0,2,3,1,0,0,0,14,3,2,60
"dc7f8a28","2019-2020","ENG","Jr. PL2 — Div. 1","9th","Manchester City",17,1.3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dc7f8a28","2020-2021","ENG","Jr. PL2 — Div. 1","1st","Manchester City",18,14.2,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dc7f8a28","2021-2022","ENG","Jr. PL2 — Div. 1","3rd","Manchester City",19,6,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dcfb17f4","2019-2020","FRA","1. Ligue 1","20th","Toulouse",19,0.5,1,0,0,2,0,0,1,1,0,0,0,0,4,1,1,50
"dcfb17f4","2020-2021","FRA","2. Ligue 2","3rd","Toulouse",20,27.9,5,1,0,50,92,16,58,18,22,NULL,NULL,0,NULL,NULL,NULL,NULL
"dcfb17f4","2021-2022","GER","1. Bundesliga","4th","Leverkusen",21,8.9,1,0,0,17,19,8,8,9,14,0,0,0,55,12,25,32.4
"dcfb17f4","2021-2022","FRA","2. Ligue 2","2nd","Toulouse",21,1,0,1,0,2,4,0,4,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd0daf32","2009-2010","UKR","1. Premier League","8th","Met Donetsk",20,28.3,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd0daf32","2010-2011","UKR","1. Premier League","8th","Met Donetsk",21,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd0daf32","2010-2011","UKR","1. Premier League","1st","Shakhtar",21,12.9,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd0daf32","2011-2012","UKR","1. Premier League","1st","Shakhtar",22,22.1,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd0daf32","2012-2013","UKR","1. Premier League","1st","Shakhtar",23,27.9,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd0daf32","2013-2014","GER","1. Bundesliga","2nd","Dortmund",24,27.1,6,0,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd0daf32","2014-2015","GER","1. Bundesliga","7th","Dortmund",25,21.3,4,0,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd0daf32","2015-2016","GER","1. Bundesliga","2nd","Dortmund",26,28.6,5,0,NULL,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd0daf32","2016-2017","ENG","1. Premier League","6th","Manchester Utd",27,15,1,0,0,19,26,8,48,22,18,0,0,0,NULL,NULL,NULL,NULL
"dd0daf32","2017-2018","ENG","1. Premier League","6th","Arsenal",28,8.8,0,0,0,12,23,2,26,6,8,1,1,0,70,9,13,40.9
"dd0daf32","2017-2018","ENG","1. Premier League","2nd","Manchester Utd",28,10.2,2,0,0,14,18,2,30,13,13,0,0,0,87,10,9,52.6
"dd0daf32","2018-2019","ENG","1. Premier League","5th","Arsenal",29,18.2,1,0,0,32,17,3,40,21,20,0,0,0,165,14,28,33.3
"dd0daf32","2019-2020","ENG","1. Premier League","8th","Arsenal",30,1.2,1,0,0,2,2,1,3,1,0,0,0,0,12,2,1,66.7
"dd0daf32","2019-2020","ITA","1. Serie A","5th","Roma",30,17,5,0,0,21,30,1,18,9,28,0,0,0,133,6,13,31.6
"dd0daf32","2020-2021","ITA","1. Serie A","7th","Roma",31,30.5,2,0,0,41,58,10,44,36,38,1,0,0,214,16,32,33.3
"dd0daf32","2021-2022","ITA","1. Serie A","6th","Roma",32,15.4,1,0,0,22,31,3,16,25,18,1,0,0,144,8,11,42.1
"dd323728","2017-2018","ENG","Jr. PL2 — Div. 1","2nd","Liverpool",16,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd323728","2018-2019","ENG","Jr. PL2 — Div. 1","4th","Liverpool",17,8,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd323728","2019-2020","ENG","1. Premier League","1st","Liverpool",18,2.6,1,0,0,5,2,0,7,2,2,0,0,0,36,5,4,55.6
"dd323728","2020-2021","ENG","1. Premier League","3rd","Liverpool",19,2.8,1,0,0,4,6,0,11,5,5,0,1,0,24,3,3,50
"dd323728","2021-2022","ENG","1. Premier League","3rd","Liverpool",20,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"dd403465","2014-2015","CHI","1. Primera División","8th","Unión Española",17,10.1,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd403465","2015-2016","CHI","1. Primera División","8th","Unión Española",18,21.9,6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd403465","2016-2017","CHI","1. Primera División","5th","Unión Española",19,17.2,5,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd403465","2017","CHI","1. Primera División","2nd","Unión Española",20,8,2,0,0,18,17,0,12,7,14,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd403465","2018","CHI","1. Primera División","7th","Unión Española",21,7.9,3,0,0,12,17,0,29,21,17,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd403465","2018-2019","ARG","1. Primera Div","6th","Vélez Sarsf",21,4.2,2,0,0,10,7,0,7,3,6,0,0,0,NULL,NULL,NULL,NULL
"dd403465","2019-2020","ARG","1. Primera Div","3rd","Vélez Sarsf",22,9.2,4,0,0,17,7,0,15,10,15,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd403465","2021-2022","ITA","1. Serie A","18th","Genoa",24,2.9,0,0,0,4,5,1,4,2,0,0,0,0,21,1,0,100
"dd669209","2012-2013","SUI","1. Swiss Super League","5th","Thun",20,13.7,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd669209","2013-2014","SUI","1. Swiss Super League","3rd","Young Boys",21,8.5,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd669209","2014-2015","SUI","1. Swiss Super League","2nd","Young Boys",22,28.7,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd669209","2015-2016","SUI","1. Swiss Super League","1st","Basel",23,11.1,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd669209","2015-2016","SUI","1. Swiss Super League","2nd","Young Boys",23,12,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"dd669209","2016-2017","SUI","1. Swiss Super League","1st","Basel",24,25,6,0,0,NULL,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"dd669209","2017-2018","SUI","1. Swiss Super League","2nd","Basel",25,14.8,6,0,0,NULL,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"dd669209","2017-2018","GER","1. Bundesliga","16th","Wolfsburg",25,7.3,3,0,0,23,18,0,11,1,6,0,1,0,45,1,19,5
"dd669209","2018-2019","GER","1. Bundesliga","6th","Wolfsburg",26,16.7,4,0,0,19,31,3,25,7,23,0,1,0,114,14,20,41.2
"dd669209","2019-2020","GER","1. Bundesliga","7th","Wolfsburg",27,17.6,6,0,0,35,34,4,32,19,17,0,0,0,150,20,32,38.5
"dd669209","2020-2021","GER","1. Bundesliga","4th","Wolfsburg",28,17.4,3,0,0,33,20,4,36,13,15,0,0,0,142,24,28,46.2
"dd669209","2021-2022","GER","1. Bundesliga","13th","Wolfsburg",29,7.3,3,0,0,13,11,0,14,12,3,0,0,0,45,8,19,29.6
"dd676a97","2016-2017","GER","Jr. U17 Bundesliga","29th","Freiburg U17",14,1.6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd676a97","2017-2018","GER","Jr. U17 Bundesliga","38th","Freiburg U17",15,22.1,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd676a97","2018-2019","GER","Jr. U19 Bundesliga","20th","Freiburg U19",16,16.1,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd676a97","2019-2020","GER","Jr. U19 Bundesliga","11th","Freiburg U19",17,18.7,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd676a97","2021-2022","GER","1. Bundesliga","3rd","Freiburg",19,0.2,0,0,0,2,1,0,1,0,0,0,0,0,3,0,0,NULL
"dd676a97","2021-2022","GER","3. 3. Liga","12th","SC Freiburg II",19,6.9,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd7b6eb8","2019-2020","GER","Jr. U19 Bundesliga","17th","Leipzig U19",15,1.8,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd7b6eb8","2019-2020","GER","Jr. U17 Bundesliga","5th","RB Leipzig U17",15,13.6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd7b6eb8","2020-2021","GER","Jr. U19 Bundesliga","2nd","Leipzig U19",16,3.9,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd7b6eb8","2021-2022","GER","Jr. U19 Bundesliga","21st","Leipzig U19",17,8.8,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"dd7b6eb8","2021-2022","GER","1. Bundesliga","10th","RB Leipzig",17,0.1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,NULL
"ddd5348b","2018-2019","ESP","1. La Liga","9th","Real Sociedad",23,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NULL
"ddd5348b","2019-2020","ESP","2. Segunda División","11th","CD Mirandés",24,30.2,3,0,0,27,60,13,209,13,17,NULL,NULL,0,NULL,NULL,NULL,NULL
"ddd5348b","2020-2021","ESP","1. La Liga","5th","Real Sociedad",25,6.1,0,0,0,6,13,2,14,8,2,0,0,0,46,4,8,33.3
"ddd5348b","2021-2022","ESP","1. La Liga","4th","Rayo Vallecano",26,1.9,0,0,0,2,2,0,4,0,2,0,0,0,15,4,5,44.4
"de0f152c","2014-2015","ITA","2. Serie B","4th","Bologna",20,20.3,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de0f152c","2015-2016","ITA","1. Serie A","14th","Bologna",21,29.1,8,1,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de0f152c","2016-2017","ITA","1. Serie A","15th","Bologna",22,27,6,1,0,48,25,5,51,61,53,0,0,0,NULL,NULL,NULL,NULL
"de0f152c","2017-2018","ITA","1. Serie A","15th","Bologna",23,31.4,8,1,0,59,24,4,41,30,61,0,2,0,288,112,39,74.2
"de0f152c","2018-2019","ENG","1. Premier League","11th","Watford",24,11.2,5,0,0,19,11,1,9,14,13,0,0,0,118,22,16,57.9
"de0f152c","2019-2020","ENG","1. Premier League","19th","Watford",25,20.2,3,0,0,33,13,2,60,22,25,0,1,0,231,66,29,69.5
"de0f152c","2020-2021","ENG","2. Championship","2nd","Watford",26,21.4,4,0,0,20,14,0,45,36,24,NULL,NULL,0,NULL,NULL,NULL,NULL
"de0f152c","2021-2022","ENG","1. Premier League","17th","Watford",27,8.6,0,0,0,11,2,0,17,18,10,0,1,0,64,25,11,69.4
"de112b84","2013-2014","ENG","4. League Two","5th","Southend United",18,4,0,0,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de112b84","2013-2014","ENG","3. League One","8th","Swindon Town",18,2.6,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de112b84","2014-2015","ENG","2. Championship","24th","Blackpool",19,7.3,0,0,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de112b84","2014-2015","ENG","3. League One","19th","Colchester Utd",19,10,0,0,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de112b84","2014-2015","ENG","3. League One","16th","Scunthorpe Utd",19,2.3,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de112b84","2015-2016","ENG","3. League One","8th","Coventry City",20,30,2,0,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de112b84","2016-2017","ENG","2. Championship","8th","Norwich City",21,29.1,1,0,0,45,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"de112b84","2017-2018","ENG","1. Premier League","10th","Newcastle Utd",22,12.8,0,0,0,12,12,0,25,14,12,0,0,0,100,8,29,21.6
"de112b84","2018-2019","ENG","1. Premier League","13th","Newcastle Utd",23,3.4,0,0,0,5,1,1,14,4,3,0,0,0,21,3,5,37.5
"de112b84","2018-2019","ENG","2. Championship","4th","West Brom",23,8.1,1,0,0,6,14,3,53,2,3,0,0,0,NULL,NULL,NULL,NULL
"de112b84","2019-2020","ENG","2. Championship","16th","Sheffield Weds",24,25.5,0,0,0,29,45,3,194,15,22,NULL,NULL,1,NULL,NULL,NULL,NULL
"de112b84","2020-2021","ENG","1. Premier League","12th","Newcastle Utd",25,18.1,3,0,0,26,31,2,38,20,35,0,0,0,108,5,19,20.8
"de112b84","2021-2022","ENG","1. Premier League","19th","Newcastle Utd",26,8.8,2,0,0,12,9,0,32,20,15,0,1,0,77,8,14,36.4
"de135234","2017-2018","FRA","2. Ligue 2","17th","Nancy",18,1.3,0,0,0,4,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"de135234","2018-2019","FRA","2. Ligue 2","14th","Nancy",19,0.3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"de135234","2019-2020","FRA","2. Ligue 2","12th","Nancy",20,4.3,0,0,0,5,5,1,1,5,6,NULL,NULL,0,NULL,NULL,NULL,NULL
"de135234","2020-2021","FRA","2. Ligue 2","8th","Nancy",21,15.1,1,0,0,15,9,0,7,27,20,NULL,NULL,0,NULL,NULL,NULL,NULL
"de31038e","2019-2020","ENG","Jr. PL2 — Div. 2","6th","Newcastle Utd",16,5.5,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"de31038e","2020-2021","ENG","1. Premier League","12th","Newcastle Utd",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
"de31038e","2021-2022","ENG","Jr. PL2 — Div. 2","7th","Newcastle Utd",18,4.9,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"de36c378","2017-2018","GER","Jr. U17 Bundesliga","3rd","Hertha U17",16,17.2,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"de36c378","2018-2019","GER","Jr. U19 Bundesliga","10th","Hertha U19",17,8.3,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"de36c378","2019-2020","GER","Jr. U19 Bundesliga","18th","Hannover U19",18,18.5,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"de39485a","2012-2013","FRA","2. Ligue 2","1st","Monaco",18,19.9,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de39485a","2013-2014","FRA","1. Ligue 1","2nd","Monaco",19,12.9,2,0,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de39485a","2014-2015","FRA","1. Ligue 1","3rd","Monaco",20,31.1,6,0,NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de39485a","2015-2016","ESP","1. La Liga","3rd","Atlético Madrid",21,16.6,5,0,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de39485a","2016-2017","ESP","1. La Liga","3rd","Atlético Madrid",22,25.1,5,0,0,31,50,9,75,18,19,1,0,0,NULL,NULL,NULL,NULL
"de39485a","2017-2018","ESP","1. La Liga","2nd","Atlético Madrid",23,10,3,0,0,15,14,2,20,7,12,0,0,0,84,1,6,14.3
"de39485a","2018","CHN","1. Super League","11th","Dalian Yifang",24,24.9,7,0,0,40,59,8,57,5,9,0,0,0,NULL,NULL,NULL,NULL
"de39485a","2019","CHN","1. Super League","9th","Dalian Yifang",25,23.1,9,0,0,26,77,6,127,4,14,NULL,NULL,0,NULL,NULL,NULL,NULL
"de39485a","2019-2020","ESP","1. La Liga","3rd","Atlético Madrid",25,7,2,0,0,10,15,2,8,5,7,2,0,0,60,2,10,16.7
"de39485a","2020-2021","ESP","1. La Liga","1st","Atlético Madrid",26,24.2,6,0,0,37,39,4,69,28,23,0,1,0,170,4,16,20
"de39485a","2021-2022","ESP","1. La Liga","5th","Atlético Madrid",27,14.5,3,0,0,13,19,6,41,19,9,0,0,0,94,5,7,41.7
"de40e38c","2018-2019","FRA","1. Ligue 1","17th","Monaco",18,1,0,0,0,2,0,0,1,2,2,0,0,0,9,1,2,33.3
"de40e38c","2019-2020","BEL","1. First Division A","14th","Cercle Brugge",19,24.3,6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"de40e38c","2020-2021","BEL","1. First Division A","16th","Cercle Brugge",20,17.2,5,0,0,35,17,0,66,22,37,NULL,NULL,0,NULL,NULL,NULL,NULL
"de40e38c","2020-2021","FRA","1. Ligue 1","3rd","Monaco",20,1,1,0,0,2,2,0,8,0,2,0,0,0,17,5,3,62.5
"de40e38c","2021-2022","FRA","1. Ligue 1","15th","Troyes",21,13.8,5,0,0,18,17,2,53,34,17,0,0,0,129,39,26,60
"de488e56","2015-2016","FRA","1. Ligue 1","20th","Troyes",23,5,1,0,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de488e56","2016-2017","FRA","2. Ligue 2","3rd","Troyes",24,18.3,3,1,0,24,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"de488e56","2017-2018","FRA","1. Ligue 1","19th","Troyes",25,33.3,8,1,0,34,30,1,55,66,31,0,0,0,333,19,12,61.3
"de488e56","2018-2019","FRA","1. Ligue 1","12th","Nantes",26,12.9,3,0,0,27,22,0,24,14,27,0,1,0,114,21,15,58.3
"de488e56","2018-2019","FRA","2. Ligue 2","3rd","Troyes",26,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"de488e56","2019-2020","FRA","1. Ligue 1","13th","Nantes",27,19.3,3,0,0,26,20,0,28,27,29,0,0,0,180,38,30,55.9
"de488e56","2020-2021","FRA","1. Ligue 1","18th","Nantes",28,18.9,6,0,0,30,24,1,21,25,37,0,1,0,170,41,19,68.3
"de488e56","2021-2022","FRA","1. Ligue 1","7th","Nantes",29,6.5,2,0,0,16,6,0,4,18,11,0,0,0,56,8,8,50
"de4cac2d","2018-2019","FRA","2. Ligue 2","4th","Paris FC",19,25,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"de4cac2d","2019-2020","FRA","2. Ligue 2","17th","Paris FC",20,1.2,0,0,0,4,1,0,3,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL
"de4cac2d","2019-2020","GER","2. 2. Bundesliga","2nd","Stuttgart",20,19.6,4,0,0,46,30,14,35,7,19,NULL,NULL,0,NULL,NULL,NULL,NULL
"de4cac2d","2020-2021","GER","1. Bundesliga","9th","Stuttgart",21,21.3,6,0,0,32,44,13,41,23,30,1,0,0,161,15,30,33.3
"de4cac2d","2021-2022","GER","1. Bundesliga","16th","Stuttgart",22,1,0,0,0,1,1,2,2,2,0,0,0,0,9,1,3,25
"de5b5570","2013-2014","FRA","2. Ligue 2","4th","Nancy",19,1.1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de5b5570","2014-2015","NED","1. Dutch Eredivisie","5th","Vitesse",20,1.1,1,0,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de5b5570","2015-2016","NED","1. Dutch Eredivisie","9th","Vitesse",21,28.9,5,1,NULL,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"de5b5570","2016-2017","NED","1. Dutch Eredivisie","5th","Vitesse",22,30.9,4,0,0,39,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"de5b5570","2017-2018","BEL","1. First Division A","1st","Club Brugge",23,30.2,6,0,0,49,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
