"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","passes_completed","passes","passes_pct","passes_total_distance","passes_progressive_distance","passes_completed_short","passes_short","passes_pct_short","passes_completed_medium","passes_medium","passes_pct_medium","passes_completed_long","passes_long","passes_pct_long","assists","xa","xa_net","assisted_shots","passes_into_final_third","passes_into_penalty_area","crosses_into_penalty_area","progressive_passes"
"86dd77d1","2008-2009","ENG","3. League One","21st","Northampton",18,8.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2008-2009","ENG","2. Championship","3rd","Sheffield Utd",18,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2009-2010","ENG","2. Championship","8th","Sheffield Utd",19,25.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2009-2010","ENG","1. Premier League","4th","Tottenham",19,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2010-2011","ENG","1. Premier League","9th","Aston Villa",20,14.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2010-2011","ENG","2. Championship","1st","QPR",20,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2010-2011","ENG","1. Premier League","5th","Tottenham",20,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2011-2012","ENG","1. Premier League","4th","Tottenham",21,35.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2012-2013","ENG","1. Premier League","5th","Tottenham",22,35.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2013-2014","ENG","1. Premier League","6th","Tottenham",23,25.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2014-2015","ENG","1. Premier League","5th","Tottenham",24,14.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2015-2016","ENG","1. Premier League","3rd","Tottenham",25,32.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2016-2017","ENG","1. Premier League","2nd","Tottenham",26,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86dd77d1","2017-2018","ENG","1. Premier League","1st","Manchester City",27,30.9,2304,2643,87.2,41721,11553,1040,1124,92.5,1015,1123,90.4,232,343,67.6,6,4.8,1.2,28,210,33,10,176
"86dd77d1","2018-2019","ENG","1. Premier League","1st","Manchester City",28,30.9,2342,2657,88.1,45909,11670,901,961,93.8,1086,1188,91.4,335,464,72.2,1,1.6,-0.6,22,238,27,5,155
"86dd77d1","2019-2020","ENG","1. Premier League","2nd","Manchester City",29,26.6,1884,2144,87.9,38492,8516,677,733,92.4,881,965,91.3,310,386,80.3,4,2.1,1.9,17,223,27,6,153
"86dd77d1","2020-2021","ENG","1. Premier League","1st","Manchester City",30,21.6,1695,1897,89.4,33841,8941,623,670,93,830,889,93.4,228,298,76.5,1,0.5,0.5,7,193,12,2,107
"86dd77d1","2021-2022","ENG","1. Premier League","1st","Manchester City",31,11.5,889,998,89.1,17533,4800,346,368,94,418,453,92.3,121,163,74.2,1,0.7,0.3,6,110,11,2,53
"86e119e0","2011-2012","GER","1. Bundesliga","8th","Wolfsburg",17,0.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e119e0","2012-2013","GER","1. Bundesliga","11th","Wolfsburg",18,4.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e119e0","2013-2014","GER","1. Bundesliga","5th","Wolfsburg",19,24.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e119e0","2014-2015","GER","1. Bundesliga","2nd","Wolfsburg",20,18.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e119e0","2015-2016","GER","1. Bundesliga","8th","Wolfsburg",21,22.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e119e0","2016-2017","GER","1. Bundesliga","16th","Wolfsburg",22,26.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e119e0","2017-2018","GER","1. Bundesliga","16th","Wolfsburg",23,27.3,1121,1425,78.7,23646,6440,386,429,90,497,584,85.1,229,383,59.8,0,3.7,-3.7,37,106,21,6,116
"86e119e0","2018-2019","GER","1. Bundesliga","6th","Wolfsburg",24,31.9,1105,1469,75.2,26432,6633,313,384,81.5,480,560,85.7,306,493,62.1,6,3.4,2.6,39,116,31,8,134
"86e119e0","2019-2020","GER","1. Bundesliga","7th","Wolfsburg",25,31.3,1152,1541,74.8,25929,8578,368,417,88.2,475,563,84.4,283,505,56,8,6.1,1.9,68,112,27,7,138
"86e119e0","2020-2021","GER","1. Bundesliga","4th","Wolfsburg",26,28.7,1323,1652,80.1,30923,8729,382,434,88,567,656,86.4,350,511,68.5,6,4.8,1.2,50,132,26,3,157
"86e119e0","2021-2022","GER","1. Bundesliga","13th","Wolfsburg",27,16.5,744,933,79.7,17146,5357,206,236,87.3,339,376,90.2,187,290,64.5,0,2.6,-2.6,33,72,19,5,65
"86e7deaf","2009-2010","ITA","1. Serie A","3rd","Milan",24,32.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e7deaf","2010-2011","ITA","1. Serie A","1st","Milan",25,32.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e7deaf","2011-2012","ITA","1. Serie A","2nd","Milan",26,25.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e7deaf","2012-2013","FRA","1. Ligue 1","1st","Paris S-G",27,21.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e7deaf","2013-2014","FRA","1. Ligue 1","1st","Paris S-G",28,26.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e7deaf","2014-2015","FRA","1. Ligue 1","1st","Paris S-G",29,25.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e7deaf","2015-2016","FRA","1. Ligue 1","1st","Paris S-G",30,29.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e7deaf","2016-2017","FRA","1. Ligue 1","2nd","Paris S-G",31,26.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86e7deaf","2017-2018","FRA","1. Ligue 1","1st","Paris S-G",32,23.5,1583,1676,94.5,31702,11617,535,562,95.2,785,809,97,239,274,87.2,1,0.3,0.7,3,93,8,0,86
"86e7deaf","2018-2019","FRA","1. Ligue 1","1st","Paris S-G",33,23.1,1763,1880,93.8,35493,13731,578,607,95.2,917,950,96.5,252,301,83.7,1,0.6,0.4,5,171,10,0,131
"86e7deaf","2019-2020","FRA","1. Ligue 1","1st","Paris S-G",34,17.5,1440,1502,95.9,30319,9937,456,465,98.1,709,733,96.7,266,290,91.7,0,0,0,0,97,5,0,89
"86e7deaf","2020-2021","ENG","1. Premier League","4th","Chelsea",35,21.5,1749,1871,93.5,38049,11880,471,489,96.3,950,978,97.1,317,385,82.3,0,0.3,-0.3,5,113,7,0,78
"86e7deaf","2021-2022","ENG","1. Premier League","2nd","Chelsea",36,14.3,1076,1161,92.7,23159,8061,320,331,96.7,558,585,95.4,191,229,83.4,0,0.1,-0.1,4,98,8,0,63
"873619c6","2018-2019","ESP","1. La Liga","2nd","Atlético Madrid",17,0.5,8,10,80,123,34,5,5,100,3,3,100,0,1,0,0,0.1,-0.1,1,0,0,0,1
"873619c6","2019-2020","ESP","1. La Liga","3rd","Atlético Madrid",18,0.3,2,5,40,35,11,1,3,33.3,1,1,100,0,1,0,0,0,0,0,0,0,0,1
"873619c6","2021-2022","ESP","2. Segunda División","17th","CD Mirandés",20,14.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87436846","2015-2016","GER","3. 3. Liga","5th","Osnabrück",20,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87436846","2016-2017","GER","2. 2. Bundesliga","5th","Dresden",21,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87436846","2017-2018","GER","2. 2. Bundesliga","14th","Dresden",22,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87436846","2018-2019","DEN","1. Superliga","4th","Brøndby",23,35.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87436846","2019-2020","DEN","1. Superliga","4th","Brøndby",24,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87436846","2020-2021","DEN","1. Superliga","1st","Brøndby",25,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87436846","2021-2022","GER","1. Bundesliga","8th","Köln",26,5,210,239,87.9,5637,2819,40,40,100,106,107,99.1,64,91,70.3,0,0,0,0,1,0,0,0
"875d65d1","2021-2022","ITA","1. Serie A","1st","Inter",18,0.1,15,15,100,165,42,11,11,100,3,3,100,0,0,NULL,0,0,0,0,0,0,0,1
"8778c910","2006-2007","GER","1. Bundesliga","2nd","Schalke 04",20,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2007-2008","GER","1. Bundesliga","3rd","Schalke 04",21,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2008-2009","GER","1. Bundesliga","8th","Schalke 04",22,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2009-2010","GER","1. Bundesliga","2nd","Schalke 04",23,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2010-2011","GER","1. Bundesliga","14th","Schalke 04",24,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2011-2012","GER","1. Bundesliga","2nd","Bayern Munich",25,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2012-2013","GER","1. Bundesliga","1st","Bayern Munich",26,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2013-2014","GER","1. Bundesliga","1st","Bayern Munich",27,30.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2014-2015","GER","1. Bundesliga","1st","Bayern Munich",28,31.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2015-2016","GER","1. Bundesliga","1st","Bayern Munich",29,33.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2016-2017","GER","1. Bundesliga","1st","Bayern Munich",30,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8778c910","2017-2018","GER","1. Bundesliga","1st","Bayern Munich",31,3,69,81,85.2,2162,1065,10,10,100,26,26,100,33,45,73.3,0,0,0,0,1,0,0,0
"8778c910","2018-2019","GER","1. Bundesliga","1st","Bayern Munich",32,25.6,761,916,83.1,21152,11456,107,108,99.1,394,402,98,260,405,64.2,0,0,0,0,3,0,0,1
"8778c910","2019-2020","GER","1. Bundesliga","1st","Bayern Munich",33,33,1272,1446,88,33686,19584,253,255,99.2,604,608,99.3,412,578,71.3,0,0,0,0,9,0,0,6
"8778c910","2020-2021","GER","1. Bundesliga","1st","Bayern Munich",34,33,1137,1317,86.3,32279,17759,175,177,98.9,520,524,99.2,438,609,71.9,0,0.2,-0.2,1,7,0,0,4
"8778c910","2021-2022","GER","1. Bundesliga","1st","Bayern Munich",35,17,689,785,87.8,18653,10467,110,110,100,335,338,99.1,240,332,72.3,0,0,0,0,6,0,0,3
"8790f988","2015-2016","NED","2. Eerste Divisie","11th","Jong PSV",16,0.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8790f988","2016-2017","NED","2. Eerste Divisie","4th","Jong PSV",17,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8790f988","2017-2018","ITA","2. Serie B","14th","Cremonese",18,5.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8790f988","2017-2018","ITA","1. Serie A","11th","Sassuolo",18,0.3,12,17,70.6,199,95,6,7,85.7,6,9,66.7,0,0,NULL,0,0.5,-0.5,1,2,3,0,3
"8790f988","2018-2019","NED","1. Dutch Eredivisie","13th","Zwolle",19,2.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8790f988","2019-2020","ITA","2. Serie B","14th","Ascoli",20,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8790f988","2020-2021","ITA","1. Serie A","11th","Genoa",21,15,239,356,67.1,4010,506,135,179,75.4,66,106,62.3,27,42,64.3,2,1.7,0.3,14,11,5,1,16
"8790f988","2021-2022","ITA","1. Serie A","12th","Sassuolo",22,10.2,161,218,73.9,2481,399,93,117,79.5,52,70,74.3,11,18,61.1,0,1.1,-1.1,9,5,10,0,14
"87935cf3","2007-2008","FRA","1. Ligue 1","16th","Paris S-G",17,8.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2008-2009","FRA","1. Ligue 1","6th","Paris S-G",18,19.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2009-2010","FRA","1. Ligue 1","13th","Paris S-G",19,31.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2010-2011","FRA","1. Ligue 1","4th","Paris S-G",20,33.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2011-2012","FRA","1. Ligue 1","2nd","Paris S-G",21,19.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2012-2013","FRA","1. Ligue 1","1st","Paris S-G",22,23.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2013-2014","ENG","1. Premier League","2nd","Liverpool",23,16.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2014-2015","ENG","1. Premier League","6th","Liverpool",24,15.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2015-2016","ENG","1. Premier League","8th","Liverpool",25,20.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2016-2017","ENG","1. Premier League","14th","Crystal Palace",26,7.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2016-2017","ENG","Jr. PL2 — Div. 1","3rd","Liverpool",26,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2017-2018","ENG","1. Premier League","11th","Crystal Palace",27,17.8,628,736,85.3,12165,4841,227,245,92.7,321,356,90.2,75,120,62.5,2,1.2,0.8,2,22,0,0,37
"87935cf3","2018-2019","ENG","1. Premier League","12th","Crystal Palace",28,26.8,1148,1288,89.1,22747,10109,387,408,94.9,580,631,91.9,171,231,74,0,0.4,-0.4,6,81,3,0,91
"87935cf3","2019-2020","ENG","1. Premier League","14th","Crystal Palace",29,10.3,451,516,87.4,9276,3462,141,155,91,230,255,90.2,75,97,77.3,0,0.1,-0.1,1,24,1,0,26
"87935cf3","2020-2021","ENG","1. Premier League","14th","Crystal Palace",30,3.1,72,82,87.8,1518,639,22,26,84.6,33,33,100,16,22,72.7,0,0,0,0,2,0,0,3
"87935cf3","2020-2021","ENG","Jr. PL2 — Div. 2","3rd","Crystal Palace U23",30,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87935cf3","2021-2022","FRA","1. Ligue 1","5th","Montpellier",31,14.8,654,727,90,12658,5224,236,250,94.4,312,331,94.3,94,125,75.2,0,0.1,-0.1,1,26,1,0,38
"8794e251","2012-2013","FRA","1. Ligue 1","1st","Paris S-G",17,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8794e251","2012-2013","FRA","1. Ligue 1","10th","Toulouse",17,11.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8794e251","2013-2014","FRA","1. Ligue 1","1st","Paris S-G",18,13.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8794e251","2014-2015","FRA","1. Ligue 1","1st","Paris S-G",19,12.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8794e251","2015-2016","FRA","1. Ligue 1","1st","Paris S-G",20,17.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8794e251","2016-2017","FRA","1. Ligue 1","2nd","Paris S-G",21,21.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8794e251","2017-2018","FRA","1. Ligue 1","1st","Paris S-G",22,26.3,1978,2168,91.2,33974,8519,909,969,93.8,823,881,93.4,200,238,84,4,3.3,0.7,23,170,24,3,150
"8794e251","2018-2019","FRA","1. Ligue 1","1st","Paris S-G",23,11.8,969,1048,92.5,17353,4370,429,459,93.5,429,453,94.7,101,118,85.6,1,0.4,0.6,7,109,12,0,87
"8794e251","2019-2020","ITA","1. Serie A","1st","Juventus",24,21.2,1017,1141,89.1,16100,2892,542,580,93.4,381,409,93.2,70,88,79.5,1,0.8,0.2,14,81,9,3,43
"8794e251","2020-2021","ITA","1. Serie A","4th","Juventus",25,25.7,1339,1482,90.4,23601,5614,595,654,91,589,631,93.3,132,147,89.8,2,1.1,0.9,10,117,23,3,103
"8794e251","2021-2022","ITA","1. Serie A","5th","Juventus",26,11.1,406,494,82.2,6836,1498,193,225,85.8,168,195,86.2,38,58,65.5,1,0.3,0.7,6,20,5,1,23
"87e9c7cd","2019-2020","FRA","1. Ligue 1","15th","Metz",19,0,0,3,0,0,0,0,0,NULL,0,0,NULL,0,1,0,0,0,0,0,0,0,0,0
"87e9c7cd","2020-2021","FRA","1. Ligue 1","10th","Metz",20,11.1,197,285,69.1,3284,966,113,138,81.9,63,86,73.3,17,43,39.5,4,2,2,22,10,11,5,19
"87e9c7cd","2021-2022","FRA","1. Ligue 1","18th","Metz",21,3.2,86,117,73.5,1485,404,41,47,87.2,35,48,72.9,7,16,43.8,0,0.6,-0.6,2,3,4,3,7
"87ebfdb8","2016-2017","GER","Jr. U19 Bundesliga","14th","Augsburg U19",17,21.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87ebfdb8","2017-2018","GER","Jr. U19 Bundesliga","15th","Augsburg U19",18,12.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87ebfdb8","2019-2020","NED","2. Eerste Divisie","16th","Roda JC",20,18.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"87ebfdb8","2021-2022","GER","1. Bundesliga","9th","Mainz 05",22,0,0,0,NULL,0,0,0,0,NULL,0,0,NULL,0,0,NULL,0,0,0,0,0,0,0,0
"88050721","2014-2015","ESP","1. La Liga","7th","Athletic Club",18,9.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"88050721","2015-2016","ESP","2. Segunda División","22nd","Bilbao B",19,37.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"88050721","2016-2017","ESP","1. La Liga","17th","Leganés",20,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"88050721","2017-2018","ESP","2. Segunda División","1st","Rayo Vallecano",21,35.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"88050721","2018-2019","ESP","1. La Liga","8th","Athletic Club",22,3.6,214,250,85.6,4515,906,82,95,86.3,90,97,92.8,40,55,72.7,0,0.3,-0.3,2,28,7,2,17
"88050721","2019-2020","ESP","1. La Liga","11th","Athletic Club",23,19.9,1004,1210,83,20814,4227,360,393,91.6,416,458,90.8,203,317,64,4,3,1,36,77,19,5,68
"88050721","2020-2021","ESP","1. La Liga","10th","Athletic Club",24,15.8,845,1006,84,18541,4225,288,323,89.2,344,387,88.9,200,267,74.9,0,1.2,-1.2,17,100,17,4,73
